레시피 코드,재료명,재료용량,재료타입명
51,젓국,2큰술,양념
51,생강,1쪽,양념
51,배추,1/2포기,부재료
51,무명실,약간,부재료
51,새우젓,2큰술,주재료
51,고춧가루,1/2큰술,양념
51,다진파,1큰술,양념
51,다진마늘,1작은술,양념
51,깨소금,약간,부재료
51,참기름,약간,양념
51,무,200g,주재료
51,굴,50g,주재료
51,미나리,15g,부재료
51,갓,20g,부재료
51,실파,5뿌리,부재료
51,고춧가루,3큰술,양념
51,된장,2큰술,양념
50,쇠고기,1.2kg,주재료
50,대파,2대,부재료
50,당근,1개,주재료
50,표고버섯,8장,주재료
50,밤,8개,주재료
50,계란,1개,부재료
50,홍고추,2개,부재료
50,은행,8알,부재료
50,잣,1큰술,부재료
50,간장,1컵,양념
50,설탕,1/2컵,양념
50,청주,4큰술,양념
50,배,1/2개,양념
50,다진파,4큰술,양념
50,다진마늘,2큰술,양념
50,깨소금,약간,양념
50,참기름,약간,양념
50,후춧가루,약간,양념
50,무,1/2개,주재료
49,계란,1개,부재료
49,당근,1/2개,부재료
49,통마늘,3톨,양념
49,육수,2컵,부재료
49,버터,2큰술,부재료
49,샐러리,2대,부재료
49,쇠고기,50g,부재료
49,양파,1/2개,부재료
49,밀가루,1/2컵,부재료
49,월계수잎,2장,양념
49,돼기고기,400g,주재료
49,레드와인,3큰술,양념
49,토마토케찹,5큰술,양념
49,빵가루,3컵,부재료
49,식용유,3컵,부재료
49,소금,약간,양념
49,후춧가루,약간,양념
48,육수,1/4컵,양념
48,간장,1/4컵,양념
48,마늘,3쪽,양념
48,양파,1/2개,양념
48,상추,약간,부재료
48,깻잎,약간,부재료
48,생강즙,1작은술,양념
48,월계수잎,3장,양념
48,갈비,1.2kg,주재료
48,배즙,4큰술,양념
48,양파즙,2큰술,양념
48,물엿,2큰술,양념
48,설탕,2큰술,양념
48,통깨,약간,양념
48,참기름,약간,양념
48,후춧가루,약간,양념
48,청주,2큰술,양념
48,대파,1/2뿌리,양념
47,대구살,300g,주재료
47,후춧가루,조금씩,양념
47,식용유,3컵,부재료
47,육수,1컵,부재료
47,목이버섯,30g,주재료
47,양파,1/2개씩,부재료
47,당근,1/2개씩,부재료
47,피망,1개,부재료
47,파인애플,1쪽,부재료
47,식초,2큰술,양념
47,설탕,3큰술,양념
47,계란,1개,부재료
47,녹말,4큰술,부재료
47,청주,1큰술,양념
47,토마토케첩,1큰술,양념
47,마늘,1쪽,양념
47,간장,1작은술,양념
47,소금,조금씩,양념
47,생강즙,1작은술,주재료
46,오징어,2마리,주재료
46,고추장,2큰술,양념
46,다진파,2큰술,양념
46,다진마늘,1큰술,양념
46,물엿,1큰술,양념
46,깨소금,1작은술,양념
46,참기름,1/2큰술,양념
46,간장,1큰술,양념
46,설탕,1큰술,양념
46,고춧가루,1/2큰술,양념
46,생강즙,1/2큰술,양념
45,마늘,10통,주재료
45,물,15컵,부재료
45,간장,1/2컵,주재료
45,식초,5컵,양념
45,소금,1/2컵,양념
44,양배추잎,8장,주재료
44,후춧가루,약간,양념
44,밤,8개,주재료
44,양파,1/2개,주재료
44,육수,1컵,부재료
44,녹말,1작은술,부재료
44,물,1작은술,부재료
44,무명실,8개,부재료
44,소금,약간,양념
44,간장,1큰술,양념
44,깨소금,1큰술,양념
44,청주,1큰술,양념
44,다진파,2큰술,양념
44,다진마늘,1큰술,양념
44,참기름,1/2큰술,양념
44,파슬리가루,약간,부재료
44,쇠고기,300g,주재료
43,다진마늘,약간,양념
43,다진파,약간,양념
43,콩나물,400g,주재료
43,쇠고기,100g,주재료
43,표고버섯,4장,주재료
43,양파,1/2개,부재료
43,당근,1/2개,부재료
43,미나리,1단,부재료
43,계란,2개,부재료
43,소금,약간,양념
43,깨소금,약간,양념
43,참기름,2큰술,양념
43,식용유,2큰술,부재료
43,진간장,2큰술,양념
43,설탕,2작은술,양념
43,후춧가루,약간,양념
42,칼국수면,300g,주재료
42,팥,3컵,주재료
42,설탕,약간,양념
42,소금,약간,양념
42,물,15컵,부재료
41,다시마,1장,주재료
41,두부,1모,부재료
41,표고버섯,5장,부재료
41,당근,1/4개,부재료
41,고추,2개,부재료
41,양념간장,2큰술,양념
41,깨소금,1큰술,양념
41,소금,1작은술,양념
41,참기름,1작은술,양념
41,후춧가루,약간,양념
41,초고추장,2큰술,양념
41,들깨가루,1큰술,양념
40,닭,1마리,주재료
40,간장,5큰술,양념
40,고추장,2큰술,부재료
40,고춧가루,1과1/2큰술,양념
40,후춧가루,약간,양념
40,마늘,3쪽,부재료
40,생강즙,1큰술,양념
40,깨소금,약간,양념
40,대파,1뿌리,부재료
39,갈치,1마리,주재료
39,무,1/4개,주재료
39,감자,1개,부재료
39,홍고추,1개,부재료
39,대파,1/2뿌리,부재료
39,물,약간,양념
39,참기름,약간,양념
39,고추장,1큰술,양념
39,고춧가루,1큰술,양념
39,마늘,2톨,양념
39,생강,1/2개,양념
39,설탕,2큰술,양념
39,깨소금,약간,양념
39,간장,4큰술,양념
38,잔멸치,1컵,주재료
38,당근,1/2개,부재료
38,청고추,4개,부재료
38,청주,약간,양념
38,깨소금,2큰술,양념
38,간장,1큰술,양념
38,설탕,약간,양념
38,식용유,4큰술,부재료
37,간장,1큰술,양념
37,소금,약간,양념
37,두부,1모,주재료
37,참빛고운포도씨유,5큰술,양념
37,바질,20장,주재료
37,다진양파,1큰술,부재료
37,식초,3큰술,양념
37,토마토,2개,주재료
36,우엉,400g,주재료
36,간장,4큰술,양념
36,물,약간,양념
36,깨소금,1큰술,양념
36,소금,약간,양념
36,물엿,2큰술,양념
35,콩나물,600g,주재료
35,다진파,1큰술,양념
35,다진마늘,1과1/2작은술,양념
35,후춧가루,약간,양념
35,참기름,1큰술,양념
35,실고추,약간,양념
35,소금,약간,양념
35,깨소금,2큰술,양념
34,상추잎,10장,주재료
34,두부,1/2모,주재료
34,깨소금,1작은술,양념
34,꿀,1작은술,양념
34,파프리카,1/2개,부재료
34,레몬즙,1작은술,양념
34,연겨자,약간,양념
34,적양배추잎,5장,주재료
34,당근,1/4개,부재료
34,소금,약간,양념
33,부추,1단,주재료
33,돼지고기,100g,부재료
33,표고버섯,4장,주재료
33,대파,1뿌리,부재료
33,식용유,약간,양념
33,간장,1큰술,양념
33,청주,1큰술,양념
33,소금,약간,양념
33,생강,1/2쪽,양념
32,죽순,2개,주재료
32,표고버섯,8장,주재료
32,대파,1뿌리,부재료
32,식용유,2큰술,양념
32,물,조금,부재료
32,후춧가루,약간,양념
32,다진파,1큰술,양념
32,다진마늘,1/2큰술,양념
32,참기름,1/2큰술,양념
32,설탕,1/2큰술,양념
32,소금,약간,양념
32,간장,3큰술,양념
31,물,10컵,부재료
31,팥,2컵,주재료
31,날콩가루,4큰술,부재료
31,밀가루,4컵,주재료
31,소금,약간,양념
30,마늘,3톨,양념
30,간장,1큰술,양념
30,물엿,1큰술,주재료
30,토마토케첩,4큰술,주재료
30,설탕,1큰술,양념
30,양파,1개,부재료
30,후춧가루,약간,양념
30,식용유,4큰술,양념
30,쇠고기,400g,주재료
30,양송이버섯,200g,주재료
30,피망,4개,부재료
30,소금,약간,양념
29,쇠고기,600g,주재료
29,생강즙,1큰술,양념
29,실파,1단,주재료
29,느타리버섯,300g,주재료
29,마늘,약간,양념
29,후춧가루,약간,양념
29,꼬치,8개,양념
29,참기름,약간,양념
29,깨소금,약간,양념
29,설탕,1큰술,양념
29,꿀,1큰술,양념
29,다진파,2큰술,양념
29,다진마늘,3큰술,양념
29,배즙,3큰술,양념
29,햇살담은간장,1큰술,양념
28,도미,300g,주재료
28,감자,1개,주재료
28,방울토마토,50g,주재료
28,바질,10g,양념
28,블랙올리브,40g,부재료
28,그린올리브,10g,부재료
28,스위트마조람,20g,부재료
28,올리브오일,50g,양념
28,화이트와인,50g,양념
28,계란노른자,적량,부재료
28,오레가노,20g,부재료
28,케이퍼,15g,부재료
27,재첩,10컵,주재료
27,소금,약간,양념
27,물,4컵,부재료
27,부추,20g,부재료
26,삶은 문어살,80g,주재료
26,소스, ,양념
26,꼴뚜기,80g,주재료
26,중새우살,6개,주재료
26,쭈꾸미,4개,주재료
26,참소라살,60g,주재료
26,모시조개,10개,주재료
26,가리비,2개,주재료
26,검은껍질홍합,10개,주재료
26,가재새우,2개,주재료
26,양파,60g,부재료
26,샐러리,40g,부재료
26,당근,40g,부재료
26,루콜라,40g,부재료
26,트레비소,4잎,부재료
26,갑오징어,80g,주재료
25,오이,2개,주재료
25,파,1작은술,양념
25,다진마늘,1작은술,양념
25,간장,3큰술,양념
25,식초,3큰술,양념
25,설탕,1큰술,양념
25,소금,약간,양념
25,고춧가루,약간,양념
25,물,10컵,주재료
25,대파,1대,부재료
25,홍고추,1개,부재료
25,물,4컵,부재료
25,깨소금,약간,양념
24,연어,6조각,주재료
24,후춧가루,약간,양념
24,레몬즙,40g,양념
24,소금,약간,양념
24,양파,1/2개,부재료
24,차이브,4개,부재료
24,올리브오일,60g,양념
24,방울토마토,4개,부재료
24,페스토소스,만드는법 참조,양념
24,모듬채소,약간,부재료
24,양송이버섯,4개,부재료
23,생태,1마리,주재료
23,미나리,50g,부재료
23,콩나물,50g,부재료
23,무,1/4개,부재료
23,후춧가루,약간,양념
23,마늘,2쪽,양념
23,쌀뜨물,10컵,부재료
23,소금,약간,양념
23,홍고추,1개,부재료
22,불린미역,2컵,주재료
22,오이,1/2개,부재료
22,대파,1/2뿌리,양념
22,다진마늘,1/2작은술,양념
22,물,10컵,부재료
22,소금,약간,양념
22,고춧가루,약간,양념
22,간장,2큰술,양념
22,깨소금,약간,양념
21,미역,2컵,주재료
21,다진쇠고기,150g,주재료
21,마늘,1큰술,양념
21,물,10컵,부재료
21,후춧가루,약간,양념
21,국간장,2큰술,양념
21,참기름,2큰술,양념
21,식용유,약간,부재료
20,쇠고기,120g,주재료
20,무,400g,주재료
20,실파,20g,부재료
20,마늘,1작은술,양념
20,물,5컵,부재료
20,소금,1큰술,양념
20,참기름,약간,양념
20,후춧가루,약간,양념
20,국간장,1큰술,양념
19,두부,1/2모,주재료
19,콩나물,50g,부재료
19,모시조개,200g,주재료
19,북어,30g,주재료
19,홍고추,1개,부재료
19,후춧가루,약간,양념
19,밀가루,1큰술,부재료
19,계란,1개,부재료
19,마늘,1큰술,양념
19,소금,약간,양념
19,실파,3뿌리,부재료
18,파,1뿌리,부재료
18,다진마늘,1큰술,양념
18,고추장,1큰술,양념
18,참기름,1작은술,양념
18,쇠고기,100g,주재료
18,소금,조금,양념
18,후춧가루,조금,양념
18,두부,1모,주재료
18,진간장,조금,양념
17,다시마,2장,주재료
17,오이,1/2개,부재료
17,홍고추,1개,부재료
17,다진파,1/2작은술,양념
17,물,5컵,부재료
17,소금,약간,양념
17,고춧가루,약간,양념
17,깨소금,약간,양념
17,다진마늘,1/4작은술,양념
16,김치,1/2포기,주재료
16,참기름,1큰술,양념
16,표고버섯,4장,부재료
16,두부,1/2모,부재료
16,만두피,40장,주재료
16,육수,7컵,부재료
16,쇠고기,40g,주재료
16,다진파,1큰술,양념
16,다진마늘,1큰술,양념
16,소금,약간,양념
16,후춧가루,약간,양념
16,깨소금,약간,양념
16,간장,1큰술,양념
16,설탕,1큰술,양념
16,숙주,150g,주재료
15,국수,400g,주재료
15,돼지고기,100g,부재료
15,녹말,1큰술,양념
15,계란흰자,1개,양념
15,오징어,1/2마리,주재료
15,새우,100g,주재료
15,소금,약간,양념
15,표고버섯,2개,부재료
15,죽순,2개,부재료
15,파,약간,부재료
15,다진마늘,약간,양념
15,멸칫국물,8컵,양념
15,청주,약간,양념
15,홍합,100g,주재료
14,국수,200g,주재료
14,표고버섯,3장,주재료
14,오이,1/2개,주재료
14,계란,1개,부재료
14,깻잎,15장,부재료
14,쇠고기,100g,부재료
14,양념장,적당량,양념
14,상추,6장,부재료
14,부추,1/3단,주재료
13,열무,1/2단,주재료
13,찹쌀가루,2큰술,양념
13,냉면,500g,주재료
13,홍고추,1개,부재료
13,청고추,1개,부재료
13,대파,약간,부재료
13,물,1컵,양념
13,다진생강,1/2작은술,양념
13,고춧가루,4큰술,양념
13,식초,4큰술,양념
13,설탕,4큰술,양념
13,겨자,약간,양념
13,다진마늘,1작은술,양념
12,설탕,1/4작은술,양념
12,통후추,약간,양념
12,국수,400g,주재료
12,쇠고기,100g,주재료
12,동치미무,1/4개,주재료
12,간장,1큰술,양념
12,홍고추,1개,부재료
12,소금,약간,양념
12,깨소금,약간,양념
12,참기름,1/2큰술,양념
12,동치미국물,8컵,부재료
12,계란,1개,부재료
11,냉면,400g,주재료
11,쇠고기,300g,부재료
11,동치미국물,1개,주재료
11,오이,1개,부재료
11,배,1개,부재료
11,동치미무,1개,부재료
11,식초,2큰술,양념
11,설탕,1큰술,양념
11,소금,약간,양념
11,쇠고기육수,4컵,주재료
11,계란,2개,부재료
10,밀가루,4컵,주재료
10,감자,2개,주재료
10,애호박,1/2개,부재료
10,멸치,10마리,양념
10,실파,2뿌리,부재료
10,소금,약간,양념
10,물,1컵,양념
10,양념장,적당량,양념
10,국간장,약간,양념
10,참기름,약간,양념
10,홍고추,1개,부재료
9,계란,3개,주재료
9,양파,1/4개,부재료
9,물,3컵,양념
9,당근,1/3개,부재료
9,쌈장,3큰술,양념
9,후춧가루,약간,양념
9,다시마,1장,양념
9,밥,2공기,주재료
9,청피망,1/2개,부재료
9,홍피망,1/2개,부재료
9,오이,1/3개,부재료
9,전분,약간,부재료
9,멸치,한 줌,양념
9,소금,약간,양념
8,쇠고기,200g,부재료
8,감자,2개,부재료
8,양파,1개,부재료
8,당근,1/2개,부재료
8,통후추,약간,양념
8,카레,70g,주재료
8,우유,1/2컵,양념
8,밥,4공기,주재료
8,소금,약간,양념
8,완두콩,4큰술,부재료
7,쌀,1컵,주재료
7,흑임자,1/2컵,주재료
7,설탕,약간,양념
7,소금,약간,양념
7,물,6컵,양념
6,물,10컵,양념
6,설탕,약간,양념
6,찹쌀,2컵,주재료
6,청동호박,1/2개,주재료
6,팥,1컵,부재료
6,소금,약간,양념
5,찹쌀,3컵,주재료
5,흑설탕,1컵,양념
5,계핏가루,1/2큰술,양념
5,깐밤,200g,부재료
5,대추,50g,부재료
5,물,4컵,양념
5,물엿,적당량,양념
5,식물성기름,3큰술,양념
5,흰설탕,1컵,양념
5,간장,1/3컵,양념
5,잣,1큰술,부재료
4,쌀,2컵,주재료
4,콩나물,300g,주재료
4,쇠고기,100g,주재료
4,파,1/2개,양념
4,마늘,2쪽,양념
4,통후추,약간,양념
4,깨소금,1큰술,양념
4,고춧가루,조금,양념
4,진간장,4큰술,양념
4,소금,약간,양념
4,참기름,1큰술,양념
3,당면,50g,주재료
3,통후추,약간,양념
3,표고버섯,2장,주재료
3,호박,1/4개,부재료
3,당근,1/2개,부재료
3,부추,30g,주재료
3,청고추,약간,부재료
3,홍고추,약간,부재료
3,다진파,2큰술,양념
3,다진마늘,1큰술,양념
3,진간장,4큰술,양념
3,참기름,1큰술,양념
3,소금,약간,양념
3,밥,3공기,부재료
3,돼지고기,100g,주재료
2,멥쌀,1컵,주재료
2,찹쌀,2컵,주재료
2,수수,1컵,부재료
2,소금,약간,양념
2,콩,1/2컵,부재료
2,팥,1/2컵,부재료
2,차조,1컵,부재료
1,쌀,4컵,주재료
1,양지머리,100g,부재료
1,콩나물,20g,주재료
1,청포묵,1/2모,주재료
1,미나리,20g,주재료
1,소금,약간,양념
1,국간장,약간,양념
1,다진파,약간,양념
1,다진마늘,약간,양념
1,참기름,약간,양념
1,고추장,1/2큰술,부재료
1,설탕,약간,양념
1,숙주,20g,주재료
